movieId,title,genres,imdbId,tmdbId,Release_Year,Director,Stars,Original Language,Revenue,Keywords
467,Live Nude Girls (1995),Comedy,113674,26271,1995,Julianna Lavin,"['dana delany', 'kim cattrall', 'cynthia stevenson', 'laila robins', 'lora zane', 'olivia d abo', 'glenn quinn', 'tim choate', 'jeremy jordan']",English,,"['sleepover', 'best friend']"
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,112966,10612,1995,Christopher Monger,"['hugh grant', 'tara fitzgerald', 'colm meaney', 'ian mcneice', 'ian hart', 'kenneth griffith', 'tudor vaughan', 'hugh vaughan', 'robert pugh']",English,,"['wales', 'world war i', 'village', '1910s', 'cartographer']"
469,"House of the Spirits, The (1993)",Drama|Romance,107151,2259,1993,Bille August,"['meryl streep', 'glenn close', 'jeremy irons', 'winona ryder', 'antonio banderas', 'armin mueller stahl', 'maria conchita alonso', 'vincent gallo', 'jan niklas']",English,6265311,"['central and south america', 'farm worker', 'farm', ""coup d'etat"", 'santiago, chile', 'paranormal phenomena', 'domestic violence', 'estate', 'clairvoyant', 'family estate', 'family chronicle']"
470,House Party 3 (1994),Comedy,110064,16097,1994,Eric Meza,"['christopher reid', 'christopher martin', 'bernie mac', 'chris tucker', 'angela means', 'tisha campbell', 'khandi alexander', 'david edwards', 'marques houston']",English,,
471,"Hudsucker Proxy, The (1994)",Comedy|Romance,110074,11934,1994,Ethan Coen,"['tim robbins', 'jennifer jason leigh', 'paul newman', 'charles durning', 'john mahoney', 'jim true frost', 'bill cobbs', 'bruce campbell', 'harry bugin']",English,2800000,"['suicide', 'new york city', 'corruption', 'journalist', 'inventor', 'undercover', 'plan', 'boss', 'investigation', 'industry', 'money', 'screwball comedy', 'board', 'stocks', '1950s', 'hula hoop']"
472,I'll Do Anything (1994),Comedy|Drama,110097,106143,1994,James L. Brooks,"['nick nolte', 'whittni wright', 'albert brooks', 'julie kavner', 'joely richardson', 'tracey ullman', 'jeb brown', 'joely fisher', 'vicki lewis']",English,,"['parent child relationship', 'unsuccessful']"
473,In the Army Now (1994),Comedy|War,110123,12475,1994,Daniel Petrie Jr.,"['pauly shore', 'andy dick', 'lori petty', 'david alan grier', 'esai morales', 'lynn whitfield', 'art lafleur', 'fabiana udenio', 'glenn morshower']",English,28881266,"['education', 'us army', 'friendship', 'unemployment']"
474,In the Line of Fire (1993),Action|Thriller,107206,9386,1993,Wolfgang Petersen,"['clint eastwood', 'john malkovich', 'rene russo', 'dylan mcdermott', 'gary cole', 'fred thompson', 'john mahoney', 'gregory alan williams', 'jim curley']",English,177000000,"['central intelligence agency (cia)', 'assassin', 'the white house', 'usa president', 'bodyguard', 'stalking', 'election', 'secret service', 'u.s. secret service agent']"
475,In the Name of the Father (1993),Drama,107207,7984,1993,Jim Sheridan,"['daniel day lewis', 'pete postlethwaite', 'emma thompson', 'john lynch', 'corin redgrave', 'beatie edney', 'john benfield', 'paterson joseph', 'marie jones']",English,65796862,"['prison', 'based on novel or book', 'parent child relationship', '1970s', 'biography', 'faith', 'northern ireland', 'trial', 'rebellion', 'torture', 'terrorism', 'ira (irish republican army)', 'courtroom', 'prison riot', 'belfast, north ireland', 'terrorist bombing', 'english police', 'father son conflict', 'innocent in jail', 'father son relationship', 'innocent man', 'irish history', 'corrupt police officials', 'petty thief', 'corrupt legal system', 'corrupt district attorney', 'empathetic', 'irish resistance', 'irish writer']"
476,"Inkwell, The (1994)",Comedy|Drama,110137,59930,1994,Matty Rich,"['larenz tate', 'joe morton', 'suzzanne douglas', 'glynn turman', 'vanessa bell calloway', 'a j johnson', 'morris chestnut', 'jada pinkett smith', 'duane martin']",English,8880705,
477,What's Love Got to Do with It? (1993),Drama,108551,15765,1993,Brian Gibson,"['angela bassett', 'laurence fishburne', 'vanessa bell calloway', 'jenifer lewis', 'khandi alexander', 'richard t jones', 'rae ven larrymore kelly', 'chi mcbride', 'penny johnson jerald']",English,39100000,"['1970s', 'record producer', 'biography', 'recording studio', 'celebrity', 'singer', 'fame', 'domestic violence', 'physical abuse', 'price of fame', '1960s', 'abusive husband', 'music industry']"
478,Jimmy Hollywood (1994),Comedy,110197,31643,1994,Barry Levinson,"['joe pesci', 'christian slater', 'victoria abril', 'jason beghe', 'john cothran', 'robert lasardo', 'richard kind', 'marcus giamatti', 'barry levinson']",English,3800000,
479,Judgment Night (1993),Action,107286,6,1993,Stephen Hopkins,"['emilio estevez', 'cuba gooding jr', 'denis leary', 'stephen dorff', 'jeremy piven', 'peter greene', 'michael delorenzo', 'everlast', 'michael wiseman']",English,12136938,"['chicago, illinois', 'drug dealer', 'escape', 'one night', 'boxing']"
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,107290,329,1993,Steven Spielberg,"['sam neill', 'laura dern', 'jeff goldblum', 'richard attenborough', 'bob peck', 'martin ferrero', 'bd wong', 'joseph mazzello', 'ariana richards']",English,920100000,"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'triceratops', 'brontosaurus', 'electric fence', 'island', 'dinosaur', 'amusement park', 'theme park']"
481,Kalifornia (1993),Drama|Thriller,107302,10909,1993,Dominic Sena,"['brad pitt', 'david duchovny', 'juliette lewis', 'michelle forbes', 'sierra pecheur', 'john dullaghan', 'kathy larson', 'david milford', 'judson vaughn']",English,2395231,"['california', 'journalist', 'trailer park', 'journalism', 'photographer', 'gas station', 'kidnapping', 'motel', 'highway', 'psychopath', 'road trip', 'murder', 'serial killer', 'mental illness', 'ex-con', 'hitchhike', 'bar', 'abusive relationship']"
482,Killing Zoe (1994),Thriller,110265,507,1994,Roger Avary,"['eric stoltz', 'julie delpy', 'jean hugues anglade', 'tai thai', 'bruce ramsay', 'kario salem', 'salvator xuereb', 'gary kemp', 'martin raymond']",English,418961,"['paris, france', 'prostitute', 'robbery', 'drug abuse', 'aids', 'bank', 'jazz', 'hostage', 'night life', 'kidnapping', 'vault', 'junkie', 'bank robber', 'heroin', 'friendship', 'murder', 'drugs', 'bank robbery', 'illegal prostitution', 'hoodlum']"
483,King of the Hill (1993),Drama,107322,34024,1993,Steven Soderbergh,"['jesse bradford', 'jeroen krabbe', 'lisa eichhorn', 'karen allen', 'spalding gray', 'elizabeth mcgovern', 'cameron boyd', 'adrien brody', 'joe chrest']",English,1214231,"['hotel', 'great depression', 'canary', 'based on memoir or autobiography', 'tuberculosis', 'traveling salesman', 'marbles', 'elevator operator', 'bellboy', 'lock child', 'living alone', 'st. louis', 'against the odds', 'epileptic seizure', 'understanding', 'children home alone']"
484,Lassie (1994),Adventure|Children's,110305,29918,1994,Daniel Petrie,"['tom guiry', 'helen slater', 'jon tenney', 'brittany boyd', 'frederic forrest', 'richard farnsworth', 'michelle williams', 'joe inscoe', 'yvonne erickson']",English,9979683,"['dog', 'boy and dog', 'lassie']"
485,Last Action Hero (1993),Action|Comedy,107362,9593,1993,John McTiernan,"['arnold schwarzenegger', 'austin o brien', 'bridgette wilson sampras', 'f murray abraham', 'art carney', 'charles dance', 'frank mcrae', 'tom noonan', 'robert prosky']",English,137300000,"['hero', 'magic', 'villain', 'film in film', 'child in peril', 'breaking the fourth wall', 'spoof', 'magical object', 'cartoon cat', 'ticket', 'self-referential', 'projectionist', ""child's point of view"", 'action hero', 'good versus evil']"
486,Life with Mikey (1993),Comedy,107413,42580,1993,James Lapine,"['michael j fox', 'christina vidal', 'nathan lane', 'victor garber', 'david krumholtz', 'cyndi lauper', 'david huddleston', 'frances chaney', 'kathryn grody']",English,12440858,"['new york city', 'casting agent', 'tv commercial', 'child star', 'precocious child', 'talent agent', 'christmas']"
487,Lightning Jack (1994),Comedy|Western,110353,22317,1994,Simon Wincer,"['paul hogan', 'beverly d angelo', 'cuba gooding jr', 'pat hingle', 'richard riehle', 'frank mcrae', 'roger daltrey', 'l q jones', 'roy brocksmith']",English,,"['lightning', 'jack']"
488,M. Butterfly (1993),Drama,107468,1413,1993,David Cronenberg,"['jeremy irons', 'john lone', 'barbara sukowa', 'ian richardson', 'annabel leventon', 'shizuko hoshi', 'richard mcmillan', 'vernon dobtcheff', 'david hemblen']",English,1499795,"['china', 'opera singer', '1960s']"
489,Made in America (1993),Comedy,107478,12121,1993,Richard Benjamin,"['whoopi goldberg', 'ted danson', 'will smith', 'nia long', 'paul rodriguez', 'jennifer tilly', 'peggy rea', 'clyde kusatsu', 'david bowe']",English,104942695,"['car dealer', 'anonymity', 'high school', 'sperm donor']"
490,Malice (1993),Thriller,107497,2246,1993,Harold Becker,"['alec baldwin', 'nicole kidman', 'bill pullman', 'bebe neuwirth', 'george c scott', 'anne bancroft', 'peter gallagher', 'josef sommer', 'tobin bell']",English,46405336,"['married couple', 'insurance fraud', 'boarder', 'desire to have children']"
491,"Man Without a Face, The (1993)",Drama,107501,10502,1993,Mel Gibson,"['mel gibson', 'nick stahl', 'margaret whitton', 'fay masterson', 'gaby hoffmann', 'geoffrey lewis', 'richard masur', 'michael deluise', 'ethan phillips']",English,24760338,"['suspicion', 'face transplant', 'friendship', 'boarding school', 'love', 'gay interest', 'teacher', 'accident', '1960s']"
492,Manhattan Murder Mystery (1993),Comedy|Mystery,107507,10440,1993,Woody Allen,"['woody allen', 'diane keaton', 'jerry adler', 'alan alda', 'anjelica huston', 'lynn cohen', 'melanie norris', 'zach braff', 'joy behar']",English,11285588,"['investigation', 'dark comedy', 'neighbor', 'manhattan, new york city']"
493,Menace II Society (1993),Action|Crime|Drama,107554,9516,1993,Albert Hughes,"['tyrin turner', 'larenz tate', 'glenn plummer', 'jada pinkett smith', 'samuel l jackson', 'june kyoto lu', 'toshi toda', 'reginald ballard', 'khandi alexander']",English,27900000,"['street gang', 'black people', 'drug dealer', 'ghetto', 'gangster', 'delinquency', 'los angeles, california']"
494,Executive Decision (1996),Action|Thriller,116253,2320,1996,Stuart Baird,"['kurt russell', 'steven seagal', 'halle berry', 'john leguizamo', 'oliver platt', 'joe morton', 'david suchet', 'bd wong', 'len cariou']",English,121969216,"['bomb', 'ransom', 'hostage', 'airplane', 'panic', 'hijacking', 'terror cell', 'special unit', 'deception', 'flashback', 'rescue', 'covert operation', 'survival', 'disaster', 'shootout', 'terrorism', 'explosion', 'surveillance', 'night vision goggles', 'flight attendant', 'intelligence agent', 'hand to hand combat', 'nerve gas']"
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,74102,5879,1976,Nagisa Ōshima,"['tatsuya fuji', 'eiko matsuda', 'aoi nakajima', 'meika seri', 'mariko abe', 'tomi mitsuboshi', 'hiroko fuji', 'taiji tonoyama', 'naomi shiraishi']",Japanese,,"['japan', 'pornography', 'jealousy', 'brothel', 'sake', 'longing', 'geisha', 'deceived wife', 'sadomasochism', 'based on true story', 'mistress', 'prostitution', 'nymphomania', '1930s', 'depravation', 'sex', 'penis mutilation', 'erotic asphyxiation']"
496,What Happened Was... (1994),Comedy|Drama|Romance,111689,83718,1994,Tom Noonan,"['karen sillas', 'tom noonan']",English,,"['date', 'conversation', 'secretary', 'dinner date']"
497,Much Ado About Nothing (1993),Comedy|Romance,107616,11971,1993,Kenneth Branagh,"['emma thompson', 'kenneth branagh', 'robert sean leonard', 'kate beckinsale', 'denzel washington', 'richard briers', 'imelda staunton', 'keanu reeves', 'michael keaton']",English,22600000,"['bachelor', 'new love', 'masked ball', 'villain', 'rage and hate', 'lover', 'based on play or musical', 'wedding', 'intrigue', 'non-traditional casting']"
498,Mr. Jones (1993),Drama|Romance,107611,2625,1993,Mike Figgis,"['richard gere', 'lena olin', 'anne bancroft', 'tom irwin', 'delroy lindo', 'bruce altman', 'lauren tom', 'lisa malkiewicz', 'thomas kopache']",English,,"['depression', 'therapist', 'doctor patient relationship', 'symphony', 'piano', 'bipolar disorder']"
499,Mr. Wonderful (1993),Comedy|Romance,107613,31911,1993,Anthony Minghella,"['matt dillon', 'annabella sciorra', 'mary louise parker', 'william hurt', 'vincent d onofrio', 'david barry gray', 'dan hedaya', 'bruce kirby', 'luis guzman']",English,3125424,"['professor', 'friendship', 'unfaithfulness', 'bowling alley', 'alimony']"
500,Mrs. Doubtfire (1993),Comedy,107614,788,1993,Chris Columbus,"['robin williams', 'sally field', 'lisa jakub', 'matthew lawrence', 'mara wilson', 'pierce brosnan', 'robert prosky', 'anne haney', 'harvey fierstein']",English,441286195,"['san francisco, california', 'transvestite', 'parent child relationship', 'restaurant', 'nanny', 'social worker', 'mask', 'fake identity', 'custody battle', 'responsibility', 'voice acting', 'divorced couple']"
501,Naked (1993),Drama,107653,21450,1993,Mike Leigh,"['david thewlis', 'lesley sharp', 'katrin cartlidge', 'greg cruttwell', 'claire skinner', 'peter wight', 'ewen bremner', 'susan vidler', 'deborah maclaren']",English,,"['london, england', 'rape', 'urban', 'desolate', 'stranger', 'manchester', 'gay friend']"
502,"Next Karate Kid, The (1994)",Action|Children's,110657,11231,1994,Christopher Cain,"['pat morita', 'hilary swank', 'michael ironside', 'constance towers', 'chris conrad', 'arsenio sonny trinidad', 'michael cavalieri', 'walton goggins', 'jim ishida']",English,15876353,"['martial arts', 'becoming an adult', 'buddhist monk', 'karate', 'sports', 'high school', 'revenge', 'teen movie', 'los angeles, california', 'classmate', 'aggressive', 'powerful']"
503,"New Age, The (1994)",Drama,110649,41588,1994,Michael Tolkin,"['peter weller', 'judy davis', 'patrick bauchau', 'rachel rosenthal', 'adam west', 'paula marshall', 'bruce ramsay', 'tanya pohlkotte', 'susan traylor']",English,,"['yuppie', 'satire', 'surrealism', 'dark comedy', 'failing business']"
504,No Escape (1994),Action|Sci-Fi,110678,10447,1994,Martin Campbell,"['ray liotta', 'lance henriksen', 'stuart wilson', 'kevin dillon', 'kevin j o connor', 'don henderson', 'ian mcneice', 'jack shepherd', 'michael lerner']",English,15340000,"['prison', 'showdown', 'based on novel or book', 'prisoner', 'island', 'future', 'chase', 'dystopia', 'psychopath', 'prison guard', 'survival', 'escape', 'jungle', 'ex soldier']"
505,North (1994),Comedy,110687,31586,1994,Rob Reiner,"['elijah wood', 'bruce willis', 'jason alexander', 'julia louis dreyfus', 'jon lovitz', 'alan arkin', 'dan aykroyd', 'kathy bates', 'graham greene']",English,,"['parent child relationship', 'child prodigy', 'travel', 'young boy', ""based on children's book""]"
506,Orlando (1993),Drama,107756,9300,1993,Sally Potter,"['tilda swinton', 'billy zane', 'lothaire bluteau', 'john wood', 'charlotte valandrey', 'heathcote williams', 'quentin crisp', 'peter eyre', 'thom hoffman']",English,5377643,"['london, england', 'based on novel or book', 'queen elizabeth i', 'androgyny', 'breaking the fourth wall', 'woman director', 'nobleman', ""women's rights"", 'ottoman empire']"
507,"Perfect World, A (1993)",Action|Drama,107808,9559,1993,Clint Eastwood,"['kevin costner', 'clint eastwood', 'laura dern', 't j lowther', 'bradley whitford', 'keith szarabajka', 'leo burmester', 'paul hewitt', 'ray mckinnon']",English,135100000,"['texas', 'hostage', 'escaped convict', 'prison escape', 'child kidnapping', 'child driving car', 'criminologist', '1960s']"
508,Philadelphia (1993),Drama,107818,9800,1993,Jonathan Demme,"['tom hanks', 'denzel washington', 'jason robards', 'mary steenburgen', 'antonio banderas', 'ron vawter', 'robert ridgely', 'charles napier', 'lisa summerour']",English,206678440,"['philadelphia, pennsylvania', 'aids', 'pennsylvania, usa', 'homophobia', 'jurors', 'court', 'lawsuit', 'partner', 'hiv', 'lawyer', 'dying', 'lgbt', 'discrimination', 'judiciary', '1980s', 'courtroom drama', 'gay theme']"
509,"Piano, The (1993)",Drama|Romance,107822,713,1993,Jane Campion,"['holly hunter', 'harvey keitel', 'sam neill', 'anna paquin', 'cliff curtis', 'kerry walker', 'ian mune', 'genevieve lemon', 'pete smith']",English,40200000,"['love triangle', 'adultery', 'sexuality', 'jealousy', 'beach', 'culture clash', 'isolation', 'strangeness', 'violent husband', 'new zealand', 'maori', 'arranged marriage', 'settler', 'wilderness', 'secret love', 'mute', 'pianist', 'playing piano', 'woman director', 'sign languages', 'piano', '19th century', 'severed finger', 'mother daughter relationship']"
510,Poetic Justice (1993),Drama,107840,8291,1993,John Singleton,"['janet jackson', 'tupac shakur', 'regina king', 'joe torry', 'tyra ferrell', 'roger guenveur smith', 'maya angelou', 'dina d', 'rose weaver']",English,27515786,"['loss of loved one', 'sadness', 'road trip', 'los angeles, california']"
